"path","type","bytes","reason"
"reports\step9_core_few_shot_paraphrase_multilingual_mpnet_plus_gte_reranker_lr_l2_ratio_50pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","36488","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_paraphrase_multilingual_mpnet_plus_gte_reranker_lr_l2_ratio_50pct_seed_20260322_predictions.en_test.csv","file","33989","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_paraphrase_multilingual_mpnet_plus_gte_reranker_lr_l2_ratio_50pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","32437","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_paraphrase_multilingual_mpnet_plus_gte_reranker_lr_l2_ratio_50pct_seed_20260322_predictions.zh_test.csv","file","30211","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_paraphrase_multilingual_mpnet_plus_gte_reranker_lr_l2_ratio_50pct_seed_20260322_predictions.zh_valid.csv","file","23276","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_paraphrase_multilingual_mpnet_plus_gte_reranker_lr_l2_ratio_50pct_seed_20260322_sampled.zh_train.csv","file","28153","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_few_shot_summary.codexbak.context_mismatch.20260421-213705.json","file","1584638","stale backup file"
"reports\step9_few_shot_summary.codexbak.context_mismatch.20260422-210605.json","file","3402162","stale backup file"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","33749","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_predictions.en_test.csv","file","31250","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","29995","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_predictions.zh_test.csv","file","27769","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_predictions.zh_valid.csv","file","21410","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260320_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","33749","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321_predictions.en_test.csv","file","31250","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","29995","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321_predictions.zh_test.csv","file","27769","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321_predictions.zh_valid.csv","file","21410","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260321_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","33749","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322_predictions.en_test.csv","file","31250","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","29995","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322_predictions.zh_test.csv","file","27769","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322_predictions.zh_valid.csv","file","21410","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_100pct_seed_20260322_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","33632","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260320_predictions.en_test.csv","file","31133","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","29900","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260320_predictions.zh_test.csv","file","27674","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260320_predictions.zh_valid.csv","file","21333","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260320_sampled.zh_train.csv","file","5809","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","33632","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260321_predictions.en_test.csv","file","31133","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","29900","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260321_predictions.zh_test.csv","file","27674","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260321_predictions.zh_valid.csv","file","21333","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260321_sampled.zh_train.csv","file","5809","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","33632","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260322_predictions.en_test.csv","file","31133","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","29900","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260322_predictions.zh_test.csv","file","27674","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260322_predictions.zh_valid.csv","file","21333","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_10pct_seed_20260322_sampled.zh_train.csv","file","5809","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","33635","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260320_predictions.en_test.csv","file","31136","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","29894","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260320_predictions.zh_test.csv","file","27668","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260320_predictions.zh_valid.csv","file","21328","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260320_sampled.zh_train.csv","file","11343","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","33635","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260321_predictions.en_test.csv","file","31136","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","29894","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","27668","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260321_predictions.zh_valid.csv","file","21328","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260321_sampled.zh_train.csv","file","11343","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","33635","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260322_predictions.en_test.csv","file","31136","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","29894","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260322_predictions.zh_test.csv","file","27668","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260322_predictions.zh_valid.csv","file","21328","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_20pct_seed_20260322_sampled.zh_train.csv","file","11343","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","33629","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260320_predictions.en_test.csv","file","31130","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","29902","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260320_predictions.zh_test.csv","file","27676","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260320_predictions.zh_valid.csv","file","21330","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260320_sampled.zh_train.csv","file","28137","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","33629","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260321_predictions.en_test.csv","file","31130","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","29902","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260321_predictions.zh_test.csv","file","27676","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260321_predictions.zh_valid.csv","file","21330","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_identifier_augmented_few_shot_default_lr_l2_ratio_50pct_seed_20260321_sampled.zh_train.csv","file","28137","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
